ANTsNeighborhoodCorrelation,Correlation,MeanSquares,MattesMutualInformation,Demons,JointHistogramMutualInformation,Subject,method,init,dofs
-3.208144187927246,-0.6667268872261047,5557975.5,-0.6068424582481384,12501970.0,-3.208144187927246,sub-130S6604,bbregister,coreg,9dof
-3.317685604095459,-0.423742264509201,7494446.5,-0.32563516497612,24112090.0,-3.317685604095459,sub-130S6604,bbregister,fsl,12dof
-3.768693685531616,-0.7533451914787292,4696171.5,-0.7871230244636536,12396996.0,-3.768693685531616,sub-130S6604,mri-coreg,NA,9dof
-2.972888708114624,-0.7376928329467773,4660934.5,-0.790603756904602,13041193.0,-2.972888708114624,sub-130S6604,mri-coreg,NA,6dof
-3.8190643787384033,-0.7535820603370667,4694891.5,-0.786637544631958,8535513.0,-3.8190643787384033,sub-130S6604,mri-coreg,NA,12dof
-3.354675531387329,-0.6879182457923889,4910097.0,-0.6853131651878357,13549865.0,-3.354675531387329,sub-130S6604,vvregister,rr,6dof
-3.1642062664031982,-0.387904554605484,7280868.5,-0.3515637516975403,12103032.0,-3.1642062664031982,sub-130S6604,vvregister,spm,6dof
-3.369014024734497,-0.6911534667015076,4979254.5,-0.6751629114151001,13560528.0,-3.369014024734497,sub-130S6604,vvregister,rr,9dof
-2.7908313274383545,-0.4515519440174103,6174767.5,-0.3827036917209625,13062270.0,-2.7908313274383545,sub-130S6604,vvregister,fsl,6dof
-3.4882309436798096,-0.3812179267406463,7273054.5,-0.3404021859169006,12209266.0,-3.4882309436798096,sub-130S6604,vvregister,spm,12dof
-3.230886220932007,-0.3873245418071747,7282170.0,-0.3507769405841827,12138420.0,-3.230886220932007,sub-130S6604,vvregister,spm,9dof
-3.0850729942321777,-0.7379177808761597,4655899.5,-0.7890483736991882,12822157.0,-3.0850729942321777,sub-130S6604,vvregister,coreg,6dof
-3.2799789905548096,-0.3630843162536621,7474132.0,-0.2510905265808105,23756714.0,-3.2799789905548096,sub-130S6604,vvregister,fsl,9dof
-3.140819549560547,-0.7565321326255798,4760315.5,-0.7780669927597046,12798412.0,-3.140819549560547,sub-130S6604,vvregister,rr,12dof
-3.161445617675781,-0.7576228976249695,4749121.0,-0.7813827395439148,12901865.0,-3.161445617675781,sub-130S6604,vvregister,coreg,12dof
-3.1688833236694336,-0.7584552764892578,4744521.0,-0.7829200625419617,12830945.0,-3.1688833236694336,sub-130S6604,vvregister,coreg,9dof
-3.426785945892334,-0.3002779185771942,8523427.0,-0.1967006176710128,24026048.0,-3.426785945892334,sub-130S6604,vvregister,fsl,12dof
-1.392214059829712,-0.2898333370685577,9128623.0,-0.2614897489547729,14256304.0,-1.392214059829712,sub-341S6605,bbregister,spm,6dof
-3.08542275428772,-0.4652181565761566,7046384.5,-0.3999537527561188,8290879.5,-3.08542275428772,sub-341S6605,bbregister,fsl,9dof
-2.8425445556640625,-0.7537350654602051,5873489.0,-0.786251962184906,6627500.5,-2.8425445556640625,sub-341S6605,bbregister,coreg,6dof
-2.747474431991577,-0.7462142109870911,5999437.5,-0.7733138799667358,5802627.0,-2.747474431991577,sub-341S6605,bbregister,rr,9dof
-2.852402687072754,-0.7537606358528137,5873330.0,-0.7864313721656799,5734839.0,-2.852402687072754,sub-341S6605,bbregister,rr,6dof
-2.956230640411377,-0.4736643433570862,7048589.5,-0.4112830460071563,8230029.5,-2.956230640411377,sub-341S6605,bbregister,fsl,6dof
-1.683560132980347,-0.2154707610607147,10431878.0,-0.2116148918867111,8191806.0,-1.683560132980347,sub-341S6605,bbregister,spm,9dof
-2.810629844665528,-0.7454221248626709,6000543.5,-0.7717280387878418,5831288.0,-2.810629844665528,sub-341S6605,bbregister,rr,12dof
-1.8758034706115725,-0.1671544015407562,11284913.0,-0.1672039330005645,9440588.0,-1.8758034706115725,sub-341S6605,bbregister,spm,12dof
-3.894625425338745,-0.2608924210071563,11702777.0,-0.1854433268308639,24114624.0,-3.894625425338745,sub-341S6605,bbregister,coreg,12dof
-4.25095796585083,-0.1636148691177368,11955971.0,-0.11391282081604,13321408.0,-4.25095796585083,sub-341S6605,bbregister,coreg,9dof
-2.842386245727539,-0.4444392323493957,7236506.5,-0.3788006007671356,8789833.0,-2.842386245727539,sub-341S6605,bbregister,fsl,12dof
-3.1333322525024414,-0.6662060022354126,6252308.0,-0.6440683007240295,6362910.0,-3.1333322525024414,sub-341S6605,mri-coreg,NA,9dof
-2.8940136432647705,-0.7580592632293701,5879762.5,-0.7945008873939514,5677407.0,-2.8940136432647705,sub-341S6605,mri-coreg,NA,6dof
-2.9069175720214844,-0.667661726474762,6262511.0,-0.6498569846153259,10391107.0,-2.9069175720214844,sub-341S6605,mri-coreg,NA,12dof
-2.735002994537353,-0.7542030811309814,5871691.5,-0.7899439930915833,5724807.5,-2.735002994537353,sub-341S6605,vvregister,rr,6dof
-1.3808382749557495,-0.2590395510196686,9267522.0,-0.2357563972473144,6616010.5,-1.3808382749557495,sub-341S6605,vvregister,spm,6dof
-2.8330273628234863,-0.7555164694786072,5925014.0,-0.7842947840690613,13439946.0,-2.8330273628234863,sub-341S6605,vvregister,rr,9dof
-3.109424114227295,-0.4101976156234741,7234265.0,-0.3332163691520691,9670493.0,-3.109424114227295,sub-341S6605,vvregister,fsl,6dof
-1.3907113075256348,-0.2620093524456024,9255444.0,-0.237281396985054,6584427.5,-1.3907113075256348,sub-341S6605,vvregister,spm,12dof
-1.3885633945465088,-0.26151043176651,9257624.0,-0.2372691035270691,7647620.5,-1.3885633945465088,sub-341S6605,vvregister,spm,9dof
-2.7355494499206543,-0.7541298866271973,5871665.5,-0.7898200154304504,5722866.5,-2.7355494499206543,sub-341S6605,vvregister,coreg,6dof
-3.722180604934693,-0.32923424243927,9921759.0,-0.2363921552896499,12575868.0,-3.722180604934693,sub-341S6605,vvregister,fsl,9dof
-2.754384279251098,-0.754584014415741,5929285.5,-0.7837498784065247,5796430.5,-2.754384279251098,sub-341S6605,vvregister,rr,12dof
-4.1549177169799805,-0.2866072356700897,11429555.0,-0.2018027901649475,15063709.0,-4.1549177169799805,sub-341S6605,vvregister,coreg,12dof
-4.375905513763428,-0.3028338551521301,11241067.0,-0.2133128345012664,24114084.0,-4.375905513763428,sub-341S6605,vvregister,coreg,9dof
-3.805058002471924,-0.3251286447048187,9918676.0,-0.2334685176610946,12399074.0,-3.805058002471924,sub-341S6605,vvregister,fsl,12dof
-2.8928818702697754,-0.7342654466629028,5383996.5,-0.7538655996322632,5546922.0,-2.8928818702697754,sub-135S6622,bbregister,spm,6dof
-3.2645952701568604,-0.6138135194778442,6020431.0,-0.5586866736412048,13764198.0,-3.2645952701568604,sub-135S6622,bbregister,fsl,9dof
-2.9512176513671875,-0.7379815578460693,5358244.0,-0.7522684931755066,5254484.0,-2.9512176513671875,sub-135S6622,bbregister,coreg,6dof
-3.0106425285339355,-0.6752644777297974,6049759.5,-0.6323148012161255,6105579.5,-3.0106425285339355,sub-135S6622,bbregister,rr,9dof
-2.751847505569458,-0.7335026860237122,5371577.5,-0.7433270812034607,5269809.0,-2.751847505569458,sub-135S6622,bbregister,rr,6dof
-2.7632343769073486,-0.6257803440093994,5828530.5,-0.5819421410560608,14831272.0,-2.7632343769073486,sub-135S6622,bbregister,fsl,6dof
-3.601069450378418,-0.6505252718925476,6229746.0,-0.5991683006286621,6300385.0,-3.601069450378418,sub-135S6622,bbregister,spm,9dof
-3.205990791320801,-0.6657883524894714,6118250.5,-0.6185465455055237,6179402.5,-3.205990791320801,sub-135S6622,bbregister,rr,12dof
-3.727546215057373,-0.6541303992271423,6202484.5,-0.6004660725593567,12611438.0,-3.727546215057373,sub-135S6622,bbregister,spm,12dof
-3.850338697433472,-0.6582948565483093,6169426.0,-0.6025649309158325,7335637.0,-3.850338697433472,sub-135S6622,bbregister,coreg,12dof
-2.997431516647339,-0.682530403137207,5995032.5,-0.6409674882888794,6121354.5,-2.997431516647339,sub-135S6622,bbregister,coreg,9dof
-2.8026461601257324,-0.6118898391723633,5999613.5,-0.5600845813751221,5980624.5,-2.8026461601257324,sub-135S6622,bbregister,fsl,12dof
-3.213628053665161,-0.7441055178642273,5300729.0,-0.7754932641983032,5484053.5,-3.213628053665161,sub-135S6622,mri-coreg,NA,9dof
-2.9630823135375977,-0.7441918253898621,5334354.5,-0.7744244933128357,5436273.0,-2.9630823135375977,sub-135S6622,mri-coreg,NA,6dof
-3.366876602172852,-0.7443838119506836,5298339.0,-0.7744264602661133,5464341.5,-3.366876602172852,sub-135S6622,mri-coreg,NA,12dof
-2.846224546432495,-0.7428394556045532,5335350.0,-0.7710300087928772,5376464.0,-2.846224546432495,sub-135S6622,vvregister,rr,6dof
-2.852241516113281,-0.7428421378135681,5335309.0,-0.7710081934928894,5365995.5,-2.852241516113281,sub-135S6622,vvregister,spm,6dof
-3.4065704345703125,-0.751146137714386,5412974.0,-0.7636001110076904,5448354.5,-3.4065704345703125,sub-135S6622,vvregister,rr,9dof
-2.8462777137756348,-0.7428386211395264,5335345.5,-0.7710286378860474,6873041.5,-2.8462777137756348,sub-135S6622,vvregister,fsl,6dof
-3.323375701904297,-0.750918984413147,5408300.0,-0.7650977969169617,5447058.0,-3.323375701904297,sub-135S6622,vvregister,spm,12dof
-3.406848192214966,-0.7510585188865662,5413703.0,-0.7632811069488525,5469758.5,-3.406848192214966,sub-135S6622,vvregister,spm,9dof
-2.8462610244750977,-0.7428479790687561,5335359.5,-0.771041750907898,5383770.5,-2.8462610244750977,sub-135S6622,vvregister,coreg,6dof
-3.407553672790528,-0.7511317133903503,5411486.0,-0.763873815536499,5424897.5,-3.407553672790528,sub-135S6622,vvregister,fsl,9dof
-3.282367467880249,-0.7511451840400696,5407333.5,-0.7656391859054565,5517477.0,-3.282367467880249,sub-135S6622,vvregister,rr,12dof
-3.386186122894287,-0.7510418891906738,5414151.5,-0.763351559638977,14280409.0,-3.386186122894287,sub-135S6622,vvregister,coreg,12dof
-3.413058042526245,-0.7516133189201355,5407718.5,-0.7649372816085815,5421641.0,-3.413058042526245,sub-135S6622,vvregister,coreg,9dof
-3.3569016456604004,-0.751207172870636,5408852.0,-0.7647177577018738,5452409.5,-3.3569016456604004,sub-135S6622,vvregister,fsl,12dof
-3.3266470432281494,-0.705050528049469,3350001.5,-0.7436391711235046,9971952.0,-3.3266470432281494,sub-019S6635,bbregister,spm,6dof
-4.745898246765137,-0.0791460871696472,13236675.0,-0.0563742257654666,24116946.0,-4.745898246765137,sub-019S6635,bbregister,fsl,9dof
-3.3252618312835693,-0.7050495147705078,3350100.0,-0.7437214851379395,3706142.25,-3.3252618312835693,sub-019S6635,bbregister,coreg,6dof
-3.2766847610473637,-0.6930366158485413,3646008.25,-0.6896926164627075,4099658.5,-3.2766847610473637,sub-019S6635,bbregister,rr,9dof
-3.325223684310913,-0.7050407528877258,3350096.75,-0.7436607480049133,3711786.0,-3.325223684310913,sub-019S6635,bbregister,rr,6dof
-4.200706005096436,-0.3800589144229889,5079984.5,-0.3066100776195526,11058072.0,-4.200706005096436,sub-019S6635,bbregister,fsl,6dof
-3.2366979122161865,-0.6919872164726257,3649459.5,-0.6912079453468323,4155044.5,-3.2366979122161865,sub-019S6635,bbregister,spm,9dof
-3.2543399333953857,-0.694003164768219,3636686.75,-0.6924853324890137,4147921.25,-3.2543399333953857,sub-019S6635,bbregister,rr,12dof
-3.380242347717285,-0.6951115727424622,3614284.5,-0.6923529505729675,4003492.5,-3.380242347717285,sub-019S6635,bbregister,spm,12dof
-3.748376846313477,-0.3182301521301269,9002159.0,-0.2291724234819412,12991170.0,-3.748376846313477,sub-019S6635,bbregister,coreg,12dof
-4.157595157623291,-0.2701133191585541,9744428.0,-0.1872332543134689,20549922.0,-4.157595157623291,sub-019S6635,bbregister,coreg,9dof
-3.687283754348755,-0.1077382713556289,11343240.0,-0.0736807361245155,13248394.0,-3.687283754348755,sub-019S6635,bbregister,fsl,12dof
-3.3026282787323,-0.709973931312561,3357743.25,-0.7516826391220093,3840456.0,-3.3026282787323,sub-019S6635,mri-coreg,NA,9dof
-3.2905702590942383,-0.7082077860832214,3351169.0,-0.7508095502853394,3844773.25,-3.2905702590942383,sub-019S6635,mri-coreg,NA,6dof
-3.369296073913574,-0.7097838521003723,3356462.0,-0.7506747245788574,3787957.0,-3.369296073913574,sub-019S6635,mri-coreg,NA,12dof
-3.2216782569885254,-0.7020528316497803,3363053.5,-0.74318927526474,10103816.0,-3.2216782569885254,sub-019S6635,vvregister,rr,6dof
-3.221848249435425,-0.7020477056503296,3363063.5,-0.7431813478469849,3924092.5,-3.221848249435425,sub-019S6635,vvregister,spm,6dof
-3.16744327545166,-0.7031411528587341,3368948.0,-0.7449061870574951,10151684.0,-3.16744327545166,sub-019S6635,vvregister,rr,9dof
-3.868633508682251,-0.407279223203659,4893716.0,-0.33137908577919,6804142.5,-3.868633508682251,sub-019S6635,vvregister,fsl,6dof
-3.452690362930298,-0.7002953886985779,3387929.75,-0.7337140440940857,3866314.25,-3.452690362930298,sub-019S6635,vvregister,spm,12dof
-3.262206077575684,-0.6956726312637329,3376699.5,-0.7370800971984863,4036240.75,-3.262206077575684,sub-019S6635,vvregister,spm,9dof
-3.240626573562622,-0.7021222710609436,3362491.0,-0.7431062459945679,3948504.25,-3.240626573562622,sub-019S6635,vvregister,coreg,6dof
-4.254857063293457,-0.3204279243946075,9559887.0,-0.2186009138822555,13666569.0,-4.254857063293457,sub-019S6635,vvregister,fsl,9dof
-3.3935546875,-0.6989770531654358,3391766.5,-0.7360262274742126,5005184.0,-3.3935546875,sub-019S6635,vvregister,rr,12dof
-4.77762508392334,-0.3543473184108734,8696435.0,-0.249496042728424,13703900.0,-4.77762508392334,sub-019S6635,vvregister,coreg,12dof
-4.442157745361328,-0.3616270124912262,8349498.0,-0.2643201053142547,16053156.0,-4.442157745361328,sub-019S6635,vvregister,coreg,9dof
-3.79034161567688,-0.3107050061225891,9637474.0,-0.2122845500707626,24116234.0,-3.79034161567688,sub-019S6635,vvregister,fsl,12dof
-0.7923046350479126,-0.374492734670639,14532505.0,-0.3064112067222595,13481070.0,-0.7923046350479126,sub-109S6376,bbregister,spm,6dof
-1.5774204730987549,-0.2410401105880737,14532510.0,-0.1634324491024017,24116946.0,-1.5774204730987549,sub-109S6376,bbregister,fsl,9dof
-1.0205522775650024,-0.5844399929046631,14532504.0,-0.6421027779579163,13481070.0,-1.0205522775650024,sub-109S6376,bbregister,coreg,6dof
-1.139711856842041,-0.3667033910751343,14532508.0,-0.2582993507385254,24116942.0,-1.139711856842041,sub-109S6376,bbregister,rr,9dof
-0.7427076101303101,-0.3736688196659088,14532505.0,-0.2968397736549377,13481073.0,-0.7427076101303101,sub-109S6376,bbregister,rr,6dof
-0.8977054357528687,-0.5011190176010132,14532505.0,-0.4847674071788788,13481070.0,-0.8977054357528687,sub-109S6376,bbregister,fsl,6dof
-0.8334101438522339,-0.3798404633998871,14532506.0,-0.3115883767604828,13481071.0,-0.8334101438522339,sub-109S6376,bbregister,spm,9dof
-1.1075021028518677,-0.3796024918556213,14532507.0,-0.2722795605659485,24116942.0,-1.1075021028518677,sub-109S6376,bbregister,rr,12dof
-0.7712917327880859,-0.3318712413311004,14532505.0,-0.2712775766849518,24116930.0,-0.7712917327880859,sub-109S6376,bbregister,spm,12dof
-1.4583704471588137,-0.3845602869987488,14532509.0,-0.2705672085285187,13481077.0,-1.4583704471588137,sub-109S6376,bbregister,coreg,12dof
-1.3063008785247805,-0.4040320217609405,14532508.0,-0.2855421304702759,24116944.0,-1.3063008785247805,sub-109S6376,bbregister,coreg,9dof
-1.6582200527191162,-0.2479156851768493,14532510.0,-0.1687577068805694,15063709.0,-1.6582200527191162,sub-109S6376,bbregister,fsl,12dof
-1.0477876663208008,-0.5945601463317871,14532504.0,-0.6664730906486511,13481069.0,-1.0477876663208008,sub-109S6376,mri-coreg,NA,9dof
-1.0119682550430298,-0.5836917757987976,14532504.0,-0.6479389667510986,13481070.0,-1.0119682550430298,sub-109S6376,mri-coreg,NA,6dof
-1.0372974872589111,-0.5930046439170837,14532504.0,-0.6694719195365906,13481069.0,-1.0372974872589111,sub-109S6376,mri-coreg,NA,12dof
-0.8374833464622498,-0.4679300487041473,14532504.0,-0.3965620398521423,13481071.0,-0.8374833464622498,sub-109S6376,vvregister,rr,6dof
-0.8804782032966614,-0.4132916927337646,14532505.0,-0.3544765114784241,13481069.0,-0.8804782032966614,sub-109S6376,vvregister,spm,6dof
-1.386457085609436,-0.3501528799533844,14532509.0,-0.248636245727539,13481076.0,-1.386457085609436,sub-109S6376,vvregister,rr,9dof
-0.8730696439743042,-0.458719789981842,14532505.0,-0.3753204643726349,15063703.0,-0.8730696439743042,sub-109S6376,vvregister,fsl,6dof
-0.878785252571106,-0.4113674163818359,14532505.0,-0.3559271991252899,13481069.0,-0.878785252571106,sub-109S6376,vvregister,spm,12dof
-0.8731576204299927,-0.4113864600658417,14532505.0,-0.3577860593795776,24116936.0,-0.8731576204299927,sub-109S6376,vvregister,spm,9dof
-1.02961528301239,-0.5841395854949951,14532504.0,-0.6454035043716431,24116932.0,-1.02961528301239,sub-109S6376,vvregister,coreg,6dof
-1.1064567565917969,-0.3846422135829925,14532507.0,-0.2771738469600677,24116940.0,-1.1064567565917969,sub-109S6376,vvregister,fsl,9dof
-1.2147448062896729,-0.3996642529964447,14532508.0,-0.2947074770927429,24116944.0,-1.2147448062896729,sub-109S6376,vvregister,rr,12dof
-1.4425829648971558,-0.4152531325817108,14532508.0,-0.2982026040554046,15063709.0,-1.4425829648971558,sub-109S6376,vvregister,coreg,12dof
-1.176135778427124,-0.4465174078941345,14532507.0,-0.3307889401912689,24116940.0,-1.176135778427124,sub-109S6376,vvregister,coreg,9dof
-1.0922746658325195,-0.3799375891685486,14532507.0,-0.2680546641349792,13481072.0,-1.0922746658325195,sub-109S6376,vvregister,fsl,12dof
-0.5530089139938354,-0.2195652276277542,14532508.0,-0.1948309540748596,13481072.0,-0.5530089139938354,sub-109S6221,bbregister,spm,6dof
-1.1509120464324951,-0.0796985998749733,14532511.0,-0.0547158271074295,13481077.0,-1.1509120464324951,sub-109S6221,bbregister,fsl,9dof
-0.918548345565796,-0.7536607980728149,14532506.0,-0.7499597072601318,24116936.0,-0.918548345565796,sub-109S6221,bbregister,coreg,6dof
-0.9231199622154236,-0.7551760077476501,14532506.0,-0.752163290977478,13481071.0,-0.9231199622154236,sub-109S6221,bbregister,rr,9dof
-0.9184817671775818,-0.7536531090736389,14532506.0,-0.749932050704956,13481071.0,-0.9184817671775818,sub-109S6221,bbregister,rr,6dof
-0.5739209651947021,-0.3958187997341156,14532507.0,-0.328327864408493,13481072.0,-0.5739209651947021,sub-109S6221,bbregister,fsl,6dof
-0.3981147706508636,-0.1798705607652664,14532507.0,-0.1570740789175033,15063703.0,-0.3981147706508636,sub-109S6221,bbregister,spm,9dof
-0.9199391603469848,-0.7526394724845886,14532506.0,-0.7481850385665894,24116936.0,-0.9199391603469848,sub-109S6221,bbregister,rr,12dof
-0.4016691744327545,-0.1811259984970092,14532507.0,-0.1595210283994674,13481070.0,-0.4016691744327545,sub-109S6221,bbregister,spm,12dof
-1.2864145040512085,-0.3914698958396911,14532510.0,-0.2826214432716369,24116946.0,-1.2864145040512085,sub-109S6221,bbregister,coreg,12dof
-1.1187427043914795,-0.3783392310142517,14532509.0,-0.2781426310539245,24116944.0,-1.1187427043914795,sub-109S6221,bbregister,coreg,9dof
-1.148111343383789,-0.0764281526207923,14532511.0,-0.0545626878738403,13481077.0,-1.148111343383789,sub-109S6221,bbregister,fsl,12dof
-0.9343461990356444,-0.7643277645111084,14532506.0,-0.7700715661048889,13481071.0,-0.9343461990356444,sub-109S6221,mri-coreg,NA,9dof
-0.9283440113067628,-0.7588998079299927,14532506.0,-0.7625044584274292,15063704.0,-0.9283440113067628,sub-109S6221,mri-coreg,NA,6dof
-0.9335736632347108,-0.7641486525535583,14532506.0,-0.7678424715995789,24116936.0,-0.9335736632347108,sub-109S6221,mri-coreg,NA,12dof
-0.921633243560791,-0.754723846912384,14532506.0,-0.7512331008911133,13481071.0,-0.921633243560791,sub-109S6221,vvregister,rr,6dof
-0.5281937718391418,-0.2390754669904709,14532508.0,-0.2056208550930023,15063705.0,-0.5281937718391418,sub-109S6221,vvregister,spm,6dof
-0.9094595313072203,-0.7495840191841125,14532505.0,-0.7383069396018982,15063704.0,-0.9094595313072203,sub-109S6221,vvregister,rr,9dof
-0.6031650900840759,-0.4293475449085235,14532507.0,-0.3523687720298767,13481072.0,-0.6031650900840759,sub-109S6221,vvregister,fsl,6dof
-0.5380275249481201,-0.2461917847394943,14532508.0,-0.2089133709669113,13481072.0,-0.5380275249481201,sub-109S6221,vvregister,spm,12dof
